"sitesCode","acer.freem","acer.ginna","acer.negun","acer.nigru","acer.plata","acer.rinum","acer.rubru","acer.sacch","acer.tatar","aescu.hippo","amela.laevi","betul.alleg","betul.papyr","betul.popul","carpi.carol","carya.cordi","carya.ovata","celti.occid","cercis.canad","fagus.grand","fraxi.cf.penns","fraxi.nigra","jugla.ciner","malus.pumil","ostry.virgi","picea.abies","picea.glauc","pinus.resin","pinus.strob","popul.balsa","popul.delto","popul.grand","popul.jacki","popul.tremu","prunu.pensy","prunu.serot","querc.bicol","querc.macro","querc.rubra","robin.pseud","salix.amygd","salix.fragi","salix.nigra","thuja.occid","tilia.ameri","tilia.corda","tsuga.canad","ulmus.ameri","ulmus.pumil","ulmus.rubra"
"an10e",0,0,0,0,0,48.2582992761041,0.441786466911065,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22718463030851,0,0,0.441786466911065,0,0
"an11e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09250526837745,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,25.1327412287183,0,0,0,0,0
"an12e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,24.1019061392592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,10.2592635093792,0,0
"an13e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883572933822129,0,0,0,0,0,0,0,0,0,64.9916980211388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"an14e",0,0,0,0,0,17.0455945149852,0,0,0,0,0,0,0,0,0,3.97607820219958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89798035421634,0,0,0,0,0,0.441786466911065,0,0,0,0,0
"an1c",0,0,0,3.97607820219958,0,0.441786466911065,0,13.3326246975238,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"an3c",0,0,0,0,0,0,0,10.4556130502285,0,0,0,0,0,0,0,0,0,0,0,2.11075756413064,0,0,0,0,0.883572933822129,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6805564476881,0,0,0,0,0,1.22718463030851,0,0,0,0,0
"an4c",0,0,0,0,0,3.77972866135022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,42.0433454343696,0,0,0,0,0,0,0,0,0,0,0,3.97607820219958,0,0,0,0,6.28318530717959,0,0
"an5c",0,0,0,0,0,0,0,20.322177477909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54767635024948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8563870977395,0,0,0,0,0
"an6c",0,0,0,0,0,43.7643491599143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40528187540469,0,0,0,0,0
"an7c",0,0,0,0,0,38.444749224453,0,0,0,0,0,0,0,0,0.441786466911065,6.03774838111788,0,0,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6324665057132,0,0,0,0,0
"an8e",0,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0,0,0,19.6840414701485,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,6.15752160103599,0,0,0,0,0,0,7.31402039663874,0,0,0,0,0
"an9e",0,0,0,0,0,15.7202351142521,0,0,0,0,0,0,0,0,0,6.03774838111788,0,0,0,0,0.441786466911065,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,4.85965113602171,0,0,0.883572933822129,0,0
"arb1c",0,0,0,0,0,11.6356737907332,0,0,0,0,0,0,0,0,0,0.441786466911065,1.66897109721958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4109435296853,0,0,0,0,0,1.22718463030851,0,0,0,0.441786466911065,0,0
"arb2c",0,0,0,0,0,7.60854470791278,0,19.224583544561,0,0,0,0,0,0,0,2.45436926061703,0,0,0,4.07425297262426,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15752160103599,0,0,0,0,0
"arb3c",0,0,0,0,0,0,0,2.55254403104171,0,0,0,0,0,0,0,0,6.43044746281661,0,0,0,0,0,0,0,0.883572933822129,0,0,0,0,0,0,0,0,0,0,0,0,3.97607820219958,0,0,0,0,0,0,9.68052323772567,0,0,0,0,0
"arb4e",0,0,0,0,0,0,0,7.46128255227576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20893233455532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95215640439916,0,0,1.66897109721958,0,0
"arb5e",0,0,0,0,0,0,0,15.855225423586,0,0,0,0,0,0,0,1.66897109721958,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,6.38136007760427,0,0,0,0,0,0,0,0,0,0,0,0
"bea1c",0,0,0.441786466911065,0,0,17.7588342221206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66897109721958,1.32535940073319,0,0.441786466911065,0,0
"bea2c",0,0,0,0,0,0,0,42.2765105141283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bea3e",0,0,0,0,0,78.074958801784,0,3.6324665057132,0,0,0,0,0,0,0,2.40528187540469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0
"bea4e",0,0,0,0,0,5.10508806208341,0,4.41786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0.441786466911065,0,0
"bea5e",0,0,0,1.22718463030851,0,0,0,30.0105546972686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce1c",0,0,0,3.6324665057132,0,26.5999631727152,0,2.40528187540469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0
"ce2c",0,0,0,0,0,0,0,24.0650906003499,0,0,0,0,0,0,0,0,0,0,0,1.66897109721958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce3c",0,0,0,0,0,0,0,34.793138638507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065
"ce4e",0,0,0,0,0,0,0,15.9062763042068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22151512826128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30143760293278,0,0,0,0,0
"ce5e",0,0,1.32535940073319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32535940073319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce6e",0,0,17.9659829877166,0.441786466911065,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95782590644639,0,0
"fla1c",0,0,0,0,0,2.55254403104171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4883548818339,0,0,0,0,0,0,0,0,2.11075756413064,0,0
"fla2c",0,0,0,0,0,1.76714586764426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,8.49211764173491,0,0
"fla3c",0,0,2.11075756413064,0,0,34.312082263426,3.6324665057132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fla4e",0,0,2.84706834231575,0,0,3.97607820219958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fla5e",0,0,1.32535940073319,0,0,31.29572134699,3.28885480922681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11075756413064,0,0
"flb1c",0,0,0,0,0,2.84706834231575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883572933822129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22718463030851,0,0
"flb2c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"flb3c",0,0,0,0,0,16.1006623496477,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97607820219958,0,0,0,0,0,8.49211764173491,0,0,0,0,0,0,0,0,0,0
"flb5e",0,0,0,0,0,3.97607820219958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66897109721958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40528187540469,0,0
"flb6e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40528187540469,0,0
"flb7e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2541748444087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97607820219958,0,0
"flb8e",0,0,2.84706834231575,0,0,41.8563224967106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3034832137993,16.7898492380289,0,0,0,0,0,0,0,5.20326283250809,0,0
"gra1c",0,0,0,0,0,0,0,10.4065256650162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76714586764426,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66897109721958,0,0
"gra2e",0,0,0,0,0,0,0,28.1648690132846,0,0,0,0,0,0,0,0,0,0,0,10.8483121319273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gra3e",0,0,0,0,0,2.40528187540469,0,38.9802925971196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gra4e",0,0,1.22718463030851,0,0,0,0,5.10508806208341,0,0,0,1.66897109721958,0,0,0,0,0,0,0,0,0,0,0,0,6.43044746281661,0,0,0,0,0,14.7262155637022,0,0,4.81056375080937,0,0,0,0,0,0,0,0,0,0,6.57770961845363,0,0,0.441786466911065,0,0
"he12e",0,0,0.441786466911065,0,0,7.86821697568606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93390410864597,0,0,0,0,0,0,0,0.441786466911065,0,0
"he14e",0,0,0,0,0,0,12.6154579995715,0,0,0,0,0,0,3.09250526837745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32535940073319,0,0
"he15e",0,0,0,0,0,2.20893233455532,0.883572933822129,0,0,0,0,0,0,1.32535940073319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6302252728642,0,0,8.34485548609789,0,0,0,0,0,0,0,0,0,0,0.883572933822129,0,0,0.441786466911065,0,0
"he1c",0,0,0,0,0,8.94617595494906,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59029241215959,0,0,18.1628234024181,0,0,0,0,0,0,0,0,0.441786466911065,0,0
"he2c",0,0,0,0,0,0,9.081166264283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,17.0333226686822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"he4c",0,0,0.441786466911065,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,1.32535940073319,0,0
"he5c",0,0,0,0,0,22.1069948042297,8.29576810088555,0.441786466911065,0,0,0,2.89615572752809,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8306328254842,0,0,0,0,0,0,0,0.441786466911065,0.883572933822129,0,0
"he6c",0,0,0,0,0,0,33.9566895944887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6151470521686,0,0,5.10705155749191,0,0,0,0,0,0,0,0,0.883572933822129,0,0
"he7c",0,0,0,0,0,14.8165363524929,3.73064127613788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66897109721958,0,0
"he8c",0,0,0.883572933822129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hei1c",0,0,0,0,0,0,25.0492926738574,0,0,0,0,0,0,0,0,0,0.883572933822129,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9771831230908,0,0,0,0,0,0,0,7.60854470791278,0,0,0,0,0,0.441786466911065,0,0,0,0,0
"hei2c",0,0,0,0,0,1.22718463030851,0.883572933822129,0,0,0,0,0,0,0,0,0,1.32535940073319,0,0,0,8.98299149385832,0,0,0,0,0,0,0,0,0,19.6349540849362,0,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0,0.883572933822129,0,0,2.40528187540469,0,0
"hei3e",0,0,0,0,0.441786466911065,0,0.441786466911065,1.22718463030851,0,0,0,0,0,0,0,0,1.66897109721958,0,0,0,15.7693224994644,0,0,4.81056375080937,1.66897109721958,0,0,0,0,0,0,0,0,0,0,4.56512682474767,0,7.79311327631118,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0
"hei4e",0,0,0,0,1.32535940073319,0,12.2227589178728,0,0,0,0,0,0,0,0,0,5.6941366846315,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8243903341268,0,0,0,0,0,0.883572933822129,0,0,0.441786466911065,0,0
"ibd1c",0,0,0,0,0,36.7173641388307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.8535650278138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20893233455532,0,0
"ibd2c",0,0,0,0,0,29.8048785532289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0,0,0,0,21.8438864194915,0,0,0,0,0,0,3.73064127613788,7.06858347057704,0,0.441786466911065,0,0
"ibd3c",0,0,0,0,0,0,0,18.4509663536146,0,0,0,0,0,0,0,0,0,0,0,10.5817676302242,0.441786466911065,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,2.11075756413064,1.66897109721958,0,0,0,0
"ibd4e",0,0,0,0,0,1.66897109721958,0,35.541230389143,0,0,0,0,0,0,0,2.45436926061703,0,0,0,9.05220470700772,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0
"ibd5e",0,0,0,0.441786466911065,0,0.441786466911065,0,9.92792365919587,0,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0,0,0,0,0.883572933822129,0,0,0,0,0,8.54120502694725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883572933822129,0,0
"iro1c",0,0,0,0,0,3.33794219443916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53429173528852,0,0
"iro2c",0,0,1.66897109721958,0,0.441786466911065,8.63937979737193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90873852123405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40528187540469,0,0
"iro3c",0,0,0,0,0,32.1414380893363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883572933822129,0,0,0,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66897109721958,0,0,0.441786466911065,0,0
"iro4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4889357189107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iro5e",0,0,0,0,0,34.0960977684917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"iro6e",0,0,2.11075756413064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22718463030851,0,0,0.441786466911065,0,0.883572933822129,0,0,0,0,0,0,0,17.2787595947439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"la1c",0,0,0,0,0,9.47386534598172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,31.9563786470858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"la2c",0,0,4.81056375080937,0,0,19.1440802328128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"la3e",0,0,0,0,0,2.99433049795277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95215640439916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52862223324129,0,0
"la4e",0,0,0,0,0,35.2363977269744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22718463030851,0
"li10c",0,0,0,0,0,0,0,18.7577625111917,0,0,0,0,0,0,0,6.95126461991954,0,0,0,2.40528187540469,0,0,0,0,0.883572933822129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0
"li11e",0,0,32.2994994697201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"li12e",0,0,0,0,0,0,0,3.8779034317749,0,0,0,0,0,0,0,2.11075756413064,0,0,0,0,0.883572933822129,0,0,3.97607820219958,0,0,0,0,0,0,0,0,0,11.7809724509617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"li13e",0,0,0,0,0,0,0,35.1917282064312,0,0,0,0,0,0,0,15.5607011123119,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"li14e",0,0,0,2.40528187540469,0,0,0,20.5303079912093,0,0,0,1.22718463030851,0,0,0,0.441786466911065,0,0,0,15.5783725709884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82118304910684,0,0,0,0,0
"li15e",0,0,0,0,0,0,0,3.33794219443915,0,0,0,0,0,0,0,1.22718463030851,0,0,0,11.3391859840507,0,0,0,0,3.97607820219958,0,0,0,0,0,8.78664195300895,0,0,0,0,4.41786466911065,0,0,0,0,0,0,0,0,16.1541675995291,0,0,0,0,0
"li16e",0,0,0,6.23458879581937,0,14.5789534080651,0,9.081166264283,0,0,0,0,0,0,0,3.97607820219958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97607820219958,0,0,1.66897109721958,0,0
"li17e",0,0,0,2.40528187540469,0,3.97607820219958,0,8.00124378961151,0,0,0,0,0,0,0,7.426430508775,0,0,0,0,0,0,0,0,0.441786466911065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97607820219958,0,0,0,0,0
"li18e",0,0,0,4.81056375080937,0,8.49211764173491,0,12.7450486965321,0,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0
"li19e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20893233455532,0,0,0,0,0,0,0,0,0,27.4889357189107,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45436926061703,0,0
"li1c",0,0,0,3.97607820219958,0,0,0,7.52264178379118,0,0,0,0,0,0,0,0,0,0,0,13.2614479889659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"li2c",0,0,0,0.441786466911065,0,11.1924147022658,0,6.13592315154257,0,0,0,5.20326283250809,0,0,0,0,0,0,0,17.6223712912302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"li4c",0,0,0,4.41786466911065,0,37.7604710745929,0,2.11075756413064,0,0,0,0.441786466911065,0,0,0,0,0,0,0,1.22718463030851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"li5c",0,0,0,0,0,0,0,12.6645453847839,0,0,0,0,0,0,0,9.5720401164064,0,0,0,13.3326246975238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"li6c",0,0,0,0.883572933822129,0,0,0,20.6898419931494,0,0,0,0,0,0,0,1.22718463030851,0,0,0,6.52862223324129,0,0,0,0,0,0,0,0,0,0,13.1598371015764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"li7c",0,0,0,3.97607820219958,0,0,0,23.4996039227038,0,0,0,0,0,0,0,0,0,0,0,3.6324665057132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38136007760427,0,0,0,0,0
"li8c",0,0,0,8.23735411248286,0,0,0,35.8661888792487,0,0,0,0,0,0,0,9.75906305406542,0,0,0,1.22718463030851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40528187540469,0,0,0,0,0
